,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport
4669,4669,4669,4669,4669,4669,5.25,85.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,2,16.0224384,108.2107583, Lương Văn Can,Khuê Trung,cẩm lệ,6.12926882831866,4.120633402196499,3.944852275289768
4670,4670,4670,4670,4670,4670,6.5,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0166901,108.2085494, Phạm Tứ,Khuê Trung,cẩm lệ,6.772484151192616,4.767148758086785,4.528702393387243
4671,4671,4671,4671,4671,4671,8.3,70.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15.0,5,16.0817169,108.2140167, Thanh Long,Thanh Bình,hải châu,4.0421764395950905,2.4533603413311824,2.9707265074799136
4672,4672,4672,4672,4672,4672,4.7,94.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,9.0,10.0,1,16.0151273,108.2070158, Nguyễn Văn Huyên,Khuê Trung,cẩm lệ,7.00986350103318,4.953385768781359,4.680860949762804
4673,4673,4673,4673,4673,4673,3.6,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0098822,108.1966373, Bùi Xương Tự,Hòa Thọ Đông,cẩm lệ,8.169246362473524,5.738241224248256,5.277642945822706
4674,4674,4674,4674,4674,4674,3.4,60.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,12.0,1,16.0571768,108.1862461, Thúc Tề,Hòa Khê,thanh khê,6.614785388610634,2.7313311351424856,1.7569343562727862
4675,4675,4675,4675,4675,4675,7.5,70.0,Đông Nam,Nhà mặt tiền,Không có,4.5,15.555555555555555,5,16.0817169,108.2140167, Thanh Long,Thanh Bình,hải châu,4.0421764395950905,2.4533603413311824,2.9707265074799136
4676,4676,4676,4676,4676,4676,7.5,158.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.0,2,16.0532203,108.1841726, Nguyễn Phước Nguyên,An Khê,thanh khê,6.9032822772018445,3.0246097693891643,2.0276526125573664
4677,4677,4677,4677,4677,4677,6.65,85.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,3,16.0366049,108.2199976, Tiên Sơn 8,Hòa Cường Nam,hải châu,4.2998520297861145,2.7040158263201493,2.9398523313598988
4678,4678,4678,4678,4678,4678,5.0,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0134064,108.2267646, Vũ Đình Liên,Hòa Xuân,cẩm lệ,6.115916721071461,5.368753434771942,5.491366485446323
4679,4679,4679,4679,4679,4679,8.44943486742928,70.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,10.0,7,16.0391489,108.2448196, Hồ Xuân Hương,Mỹ An,ngũ hành sơn,2.863439399724854,4.2141781559625775,4.934135926623011
4680,4680,4680,4680,4680,4680,3.7,60.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,15.0,3,16.0586572,108.1738079, Tôn Đức Thắng,Hòa Minh,liên chiểu,7.9204540549186815,4.049859242402176,3.0919606440064213
4681,4681,4681,4681,4681,4681,3.35,5.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,1.0,2,16.0660304,108.182963, Trần Cao Vân,Thanh Khê Đông,thanh khê,6.911780426380437,3.148430426905482,2.322831028240368
4682,4682,4682,4682,4682,4682,12.2,80.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,8.0,3,16.0656528,108.2004838, Điện Biên Phủ,Chính Gián,thanh khê,5.036624190563272,1.365407341879005,0.9622009615108508
4683,4683,4683,4683,4683,4683,16.0,110.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.488088481701515,10.488088481701515,6,16.0545048,108.2401907, Nguyễn Văn Thoại,An Hải Đông,sơn trà,1.3930607655585696,3.107784821737904,4.026584164349606
4684,4684,4684,4684,4684,4684,30.5,320.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,32.0,2,16.058925,108.2070889, Nguyễn văn linh thạc gián thanh khê đà nẵng Nguyễn Văn Linh,Thạc Gián,thanh khê,4.379282439746404,0.4940081909554067,0.5096544288519248
4685,4685,4685,4685,4685,4685,29.5,40.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,24.0,2,16.0450179,108.2462412, Phan Tứ,Mỹ An,ngũ hành sơn,2.203496910256143,4.041653169019641,4.854410675572546
4686,4686,4686,4686,4686,4686,21.0,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0805926,108.2235445, Lý Thường Kiệt,Thạch Thang,hải châu,3.10091598079282,2.6428519816615204,3.417859176966788
4687,4687,4687,4687,4687,4687,8.7,53.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.3,12.325581395348838,2,16.0660045,108.2146665, Nguyễn Hoàng,Hải Châu II,hải châu,3.5205314637386107,0.7725095334843736,1.6107506734934671
4688,4688,4688,4688,4688,4688,6.3,76.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,13.7,4,16.043845,108.2183472, Mai Dị,Hòa Cường Bắc,hải châu,3.897092593280705,1.892052648355428,2.237334264630645
4689,4689,4689,4689,4689,4689,4.5,10.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.8,22.0,1,16.0443375,108.2446794, Mỹ Đa Đông 8,Mỹ An,ngũ hành sơn,2.2949732726955,3.921120636721213,4.716321553705474
4690,4690,4690,4690,4690,4690,7.2,5.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,11.0,3,16.0839273,108.2377245, Ngô Quyền,An Hải Bắc,sơn trà,2.354314761298158,3.872506849491163,4.775745477802017
4691,4691,4691,4691,4691,4691,5.0,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,2,16.0901971,108.2417282, Dã Tượng,Mân Thái,sơn trà,2.8688569449998376,4.66661947405639,5.548639924213576
4692,4692,4692,4692,4692,4692,15.5,61.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,13.0,3,16.062606,108.223295, Trần Phú,Phước Ninh,hải châu,2.6074288310561693,1.288676347747835,2.286539864233033
4693,4693,4693,4693,4693,4693,5.99,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.027134,108.2438914, Mạc Cửu,Khuê Mỹ,ngũ hành sơn,4.1963560808327935,4.986936543760274,5.526763810250153
4694,4694,4694,4694,4694,4694,3.65,36.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,8.0,2,16.037304,108.2170335, Bình An 7,Hòa Cường Bắc,hải châu,4.470032308514932,2.5409106855031487,2.686972339744069
4695,4695,4695,4695,4695,4695,7.29,93.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,7.8,11.9,4,16.0845785,108.21774, Mai Lão Bạng,Thuận Phước,hải châu,3.862479823182994,2.83299269893738,3.43058233822518
4696,4696,4696,4696,4696,4696,8.1,58.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.5,2,16.0816942,108.2197186, Tân Lập 1,Thạch Thang,hải châu,3.510615705528356,2.5863093504377948,3.265851423579819
4697,4697,4697,4697,4697,4697,8.3,110.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,22.0,3,16.0409336,108.2388611, Lê Văn Hưu,Mỹ An,ngũ hành sơn,2.8092846727718577,3.574996085964779,4.27188513412004
4698,4698,4698,4698,4698,4698,3.89,57.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,10.8,2,16.0529216,108.2359421, An Trung 8,An Hải Tây,sơn trà,1.815633566084517,2.7052322446288075,3.592365468497144
4699,4699,4699,4699,4699,4699,2.55,30.0,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,3.0,10.0,3,16.0542218,108.2102399, Nguyễn Tri Phương,Vĩnh Trung,thanh khê,4.16303165229656,0.6208195841940352,0.8756758379556846
4700,4700,4700,4700,4700,4700,2.45,6.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,7.0,8.0,2,16.0958294,108.2451321, Ngô Quyền,Thọ Quang,sơn trà,3.433468194443596,5.371626953825278,6.237111083901299
4701,4701,4701,4701,4701,4701,3.75,50.0,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,10.638297872340424,4,16.0845785,108.21774, Mai Lão Bạng,Thuận Phước,hải châu,3.862479823182994,2.83299269893738,3.43058233822518
4702,4702,4702,4702,4702,4702,3.6,68.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.7,2,16.0445498,108.2172252, Lê Thanh Nghị,Hòa Cường Bắc,hải châu,3.9490292416250417,1.7762254333765422,2.095801599477506
4703,4703,4703,4703,4703,4703,3.99,50.0,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,3.7,13.5,4,16.0439682,108.216644, Tiểu La,Hòa Cường Bắc,hải châu,4.03685439256275,1.8176858498244988,2.0945272354286457
4704,4704,4704,4704,4704,4704,4.45,100.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0098034,108.2246698, Thanh Lương 16,Hòa Xuân,cẩm lệ,6.569163141502388,5.691143295437561,5.751002229346772
4705,4705,4705,4705,4705,4705,5.1,95.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.0,2,16.0254762,108.2435854, Tùng Thiện Vương,Khuê Mỹ,ngũ hành sơn,4.38208837702088,5.098937641485854,5.613598744852072
4706,4706,4706,4706,4706,4706,7.5,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,3,16.0239531,108.2404001, Anh Thơ,Khuê Mỹ,ngũ hành sơn,4.59419618116294,5.008870533746058,5.464059967267459
4707,4707,4707,4707,4707,4707,5.59,69.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,2,16.0687712,108.1997856, Lê Thị Xuyến,Chính Gián,thanh khê,5.128598162388889,1.6200638784157375,1.3151441060676794
4708,4708,4708,4708,4708,4708,9.0,120.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,24.0,3,16.0839273,108.2377245, Ngô Quyền,An Hải Bắc,sơn trà,2.354314761298158,3.872506849491163,4.775745477802017
4709,4709,4709,4709,4709,4709,7.9,63.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,15.7,3,16.0666339,108.2329096, Ngô Quyền,An Hải Đông,sơn trà,1.578207192809898,2.402771087895231,3.3997960645042653
4710,4710,4710,4710,4710,4710,3.84,40.0,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.6,9.0,3,16.0512279,108.2096382, Lê Đình Lý,Hòa Thuận Tây,hải châu,4.329120229110042,0.9580242800047374,0.997999290216867
4711,4711,4711,4711,4711,4711,3.85,77.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.3,18.0,1,16.0438718,108.2079178, Trưng Nữ Vương,Hòa Thuận Tây,hải châu,4.83666750953011,1.79260008604855,1.5801502103229668
4712,4712,4712,4712,4712,4712,3.8,74.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,17.0,2,16.0760412,108.2137272, Cao Thắng,Thanh Bình,hải châu,3.823385619612759,1.825781688504724,2.395813413946477
4713,4713,4713,4713,4713,4713,2.95,73.0,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,17.0,2,16.0166267,108.2531286, K20,Khuê Mỹ,ngũ hành sơn,5.3740702980528745,6.511050122942693,7.024167041241796
4714,4714,4714,4714,4714,4714,2.6,47.0,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,8.0,6.0,2,16.0537399,108.2145067, Lê Đình Lý,Hòa Thuận Đông,hải châu,3.744699722914002,0.7238769705305493,1.324223103855504
4715,4715,4715,4715,4715,4715,2.39,84.0,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,14.5,2,16.0893964,108.2444366, Trần Duy Chiến,Mân Thái,sơn trà,2.73221092958538,4.810007496545744,5.714447610217451
4716,4716,4716,4716,4716,4716,3.95,58.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,13.0,1,16.0892153,108.218426, Nguyễn Đức Cảnh,Thuận Phước,hải châu,4.117622239100759,3.349533934441223,3.9219129367218986
4717,4717,4717,4717,4717,4717,5.6,7.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.0,2,16.0338671,108.2140287, Dương Quảng Hàm,Khuê Trung,cẩm lệ,4.965006070932136,2.86626517623562,2.855747595059677
4718,4718,4718,4718,4718,4718,18.1,100.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0661177,108.2296027, Trần Hưng Đạo,An Hải Tây,sơn trà,1.9250037904466093,2.050178948059085,3.0459588648485814
4719,4719,4719,4719,4719,4719,7.5,108.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.0,2,16.0911135,108.2430679, Ngô Quyền,Mân Thái,sơn trà,2.9411937676216247,4.839028836901054,5.723332137651914
4720,4720,4720,4720,4720,4720,9.5,115.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.723805294763608,10.723805294763608,3,16.0505154,108.2103578, Nguyễn Tri Phương,Hòa Thuận Tây,hải châu,4.285695066307913,1.021851461128775,1.1079583027560196
4721,4721,4721,4721,4721,4721,6.6,60.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,13.333333333333334,3,16.0367186,108.2233307, Lưu Quý Kỳ,Hòa Cường Nam,hải châu,4.053925212017148,2.8306707138796816,3.1679257350311785
4722,4722,4722,4722,4722,4722,10.9,90.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,3,16.0432539,108.2413073, Ngũ Hành Sơn,Mỹ An,ngũ hành sơn,2.4856559322338354,3.657226665611313,4.414255223486607
4723,4723,4723,4723,4723,4723,4.5,59.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.0,3,16.0319446,108.2265569, Phạm Văn Bạch,Hòa Cường Nam,hải châu,4.282195169655055,3.4579835534767223,3.7891655554395
4724,4724,4724,4724,4724,4724,4.5,47.0,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,12.0,3,16.0641445,108.2166081, Triệu Nữ Vương,Hải Châu II,hải châu,3.311664632315792,0.7266584223102898,1.677305391765951
4725,4725,4725,4725,4725,4725,5.5,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0086769,108.221757, Hà Bồng,Hòa Xuân,cẩm lệ,6.805351034179993,5.745282696697169,5.746892103536137
4726,4726,4726,4726,4726,4726,2.45,4.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.5,1.1428571428571428,2,16.062964,108.2199329, Hoàng Văn Thụ,Phước Ninh,hải châu,2.9625693856008057,0.959316990194717,1.9540333378993844
4727,4727,4727,4727,4727,4727,5.99,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.027134,108.2438914, Mạc Cửu,Khuê Mỹ,ngũ hành sơn,4.1963560808327935,4.986936543760274,5.526763810250153
4728,4728,4728,4728,4728,4728,2.69,80.0,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,18.0,1,16.0353736,108.2143518, Hà Huy Giáp,Hòa Cường Nam,hải châu,4.82571608044144,2.703751123259102,2.721549913201162
4729,4729,4729,4729,4729,4729,8.29,83.0,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,18.0,3,16.0648993,108.2240258, Thái Phiên,Phước Ninh,hải châu,2.516938226816495,1.4461440412470303,2.438565416272937
4730,4730,4730,4730,4730,4730,3.3,67.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.6,16.0,2,16.0658149,108.2389006, Nguyễn Công Trứ,An Hải Đông,sơn trà,0.9309766536152076,2.995052110385181,3.992244118741639
4731,4731,4731,4731,4731,4731,4.75,55.0,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,10.9,3,16.0753408,108.21245, Ông Ích Khiêm,Tam Thuận,thanh khê,3.929476988799527,1.736742838917101,2.262347323101181
4732,4732,4732,4732,4732,4732,3.19,56.0,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.7,12.0,3,16.071211,108.1926646, Trần Cao Vân,Xuân Hà,thanh khê,5.913995383816038,2.399022333182081,1.8822877965237
4733,4733,4733,4733,4733,4733,3.74,70.0,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,14.0,2,16.0465288,108.2074396, Nguyễn Thành Hãn,Hòa Thuận Tây,hải châu,4.748521263530336,1.521679602355737,1.2884051288370857
4734,4734,4734,4734,4734,4734,3.2,55.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,11.0,3,16.0829842,108.222509, 3/2,Thuận Phước,hải châu,3.34466104852696,2.830282420146071,3.5550154060462016
4735,4735,4735,4735,4735,4735,6.39,80.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,4,16.0848066,108.2345387, Hương Hải Thiền Sư,An Hải Bắc,sơn trà,2.606720886068117,3.7070002524095536,4.577248094099957
4736,4736,4736,4736,4736,4736,5.69,100.0,Tây Nam,Nhà mặt tiền,Không có,4.5,22.0,1,16.0435195,108.2374131, An Dương Vương,Mỹ An,ngũ hành sơn,2.6016998195603445,3.285945807855332,4.015363875524866
4737,4737,4737,4737,4737,4737,3.39,57.0,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.6,12.391304347826088,2,16.0572971,108.2189031, Phan Châu Trinh,Bình Thuận,hải châu,3.178206343347473,0.8200167881529893,1.7375190636934414
4738,4738,4738,4738,4738,4738,4.45,50.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4.4,11.5,1,16.0484714,108.2406022, An Thượng 18,Mỹ An,ngũ hành sơn,1.963053599086896,3.3373555285958,4.173249433381312
4739,4739,4739,4739,4739,4739,7.6,87.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,15.0,3,16.0309023,108.2296002, Nguyễn Sơn,Hòa Cường Nam,hải châu,4.223093007670019,3.718095161509701,4.097259554630439
4740,4740,4740,4740,4740,4740,3.79,85.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,1,16.0944674,108.2303814, Nguyễn Thị Ba,Nại Hiên Đông,sơn trà,3.7531592201203807,4.341810478532959,5.077920433303588
4741,4741,4741,4741,4741,4741,4.95,58.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,13.0,3,16.0892153,108.218426, Nguyễn Đức Cảnh,Thuận Phước,hải châu,4.117622239100759,3.349533934441223,3.9219129367218986
4742,4742,4742,4742,4742,4742,6.0,7.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,3,16.0342226,108.2172068, Hoàng Xuân Nhị,Hòa Cường Nam,hải châu,4.696667207691948,2.877812585867674,2.9826643240350688
4743,4743,4743,4743,4743,4743,9.0,120.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,3,16.0756243,108.2319079, Ngô Quyền,An Hải Bắc,sơn trà,2.0522137939375127,2.796568797472516,3.733505998421484
4744,4744,4744,4744,4744,4744,17.4,100.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0878721,108.2288723, Trần Hưng Đạo,Nại Hiên Đông,sơn trà,3.234300695209572,3.6250952180416376,4.401112716649941
4745,4745,4745,4745,4745,4745,4.0,43.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,6.0,1,16.0911135,108.2430679, Ngô Quyền,Mân Thái,sơn trà,2.9411937676216247,4.839028836901054,5.723332137651914
4746,4746,4746,4746,4746,4746,13.2,95.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.0,2,16.0792623,108.2219154, Đặng Tử Kính,Thạch Thang,hải châu,3.170417514982586,2.431241854470928,3.19271817031909
4747,4747,4747,4747,4747,4747,6.5,58.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.5,3,16.0887725,108.2170944, Đinh Công Tráng,Thuận Phước,hải châu,4.195426592279652,3.273344487679751,3.817929625373816
4748,4748,4748,4748,4748,4748,4.5,84.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,21.0,1,16.0572491,108.2429078, Nguyễn Duy Hiệu,An Hải Đông,sơn trà,0.9805890016436823,3.356247217313551,4.306093963796193
4749,4749,4749,4749,4749,4749,4.79,90.0,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,18.0,2,16.0536091,108.20467, Thi Sách,Hòa Thuận Tây,hải châu,4.754930223728085,1.0028554001820016,0.453260725546583
4750,4750,4750,4750,4750,4750,1.94,30.0,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,3.5,8.0,1,16.0659138,108.20244, Lê Độ,Chính Gián,thanh khê,4.827930429819017,1.2030995322567426,0.9626396920034024
4751,4751,4751,4751,4751,4751,2.49,71.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,13.0,2,16.0601827,108.2110936, Hàm Nghi,Thạc Gián,thanh khê,3.935356444308812,0.0819226596194309,0.9596855236353072
4752,4752,4752,4752,4752,4752,3.4,75.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,8.660254037844387,8.660254037844387,2,16.0754406,108.2318224, Hoàng Sĩ Khải,An Hải Bắc,sơn trà,2.0480252617661643,2.776657224259516,3.714769311962832
4753,4753,4753,4753,4753,4753,28.0,80.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8.94427190999916,8.94427190999916,3,15.9655299,108.2859519, Võ Nguyên Giáp,Hòa Hải,ngũ hành sơn,11.738205829955742,13.106004259182448,13.505612078062832
4754,4754,4754,4754,4754,4754,3.5,90.0,Không,Nhà trong hẻm,Không có,5.0,19.0,2,16.0656447,108.2017156, 333 Điện Biên Phủ,Chính Gián,thanh khê,4.904825881595817,1.25131956440354,0.938080530690646
4755,4755,4755,4755,4755,4755,3.1,130.0,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,10.0,3,16.0785524,108.2159741, 100 Đống Đa,Thuận Phước,hải châu,3.701212010223355,2.140773490999176,2.757123206999029
4756,4756,4756,4756,4756,4756,3.2,176.0,Đông Nam,Nhà mặt tiền,Không có,5.0,18.0,2,16.0595231,108.179155, 446 Trường Chinh,Hòa An,cẩm lệ,7.342261974734708,3.4761945440084063,2.528594798354249
4757,4757,4757,4757,4757,4757,3.5,150.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,10.0,3,16.0382864,108.2213353, 382 Núi Thành,Hòa Cường Bắc,hải châu,4.066315876444203,2.583237451838292,2.89481433902592
4758,4758,4758,4758,4758,4758,4.8,10.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,3,16.0854305,108.221576, 333 3/2,Thuận Phước,hải châu,3.5901058296452755,3.0428019889727844,3.720372598961368
4759,4759,4759,4759,4759,4759,7.7,118.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,20.0,2,16.0927774,108.2325991, 333 Dương Vân Nga,Nại Hiên Đông,sơn trà,3.4758690547456177,4.295777033969029,5.073672041860376
4760,4760,4760,4760,4760,4760,3.65,118.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,21.0,3,16.0505268,108.2188087, 254 Hoàng Diệu,Hòa Thuận Đông,hải châu,3.461740876029918,1.2692127569131852,1.8794026019593704
4761,4761,4761,4761,4761,4761,4.0,83.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.6,3,16.0564139,108.2085306, 333 Nguyễn Tri Phương,Hòa Thuận Tây,hải châu,4.279077821821316,0.4902164192820177,0.6338678126682145
4762,4762,4762,4762,4762,4762,3.1,50.0,Không,Nhà trong hẻm,Không có,7.071067811865476,7.071067811865476,3,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,3.590396775719954,2.1034768895415463,2.7550454397411714
4763,4763,4763,4763,4763,4763,4.2,70.0,Không,Nhà trong hẻm,Không có,8.366600265340756,8.366600265340756,3,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,3.590396775719954,2.1034768895415463,2.7550454397411714
4764,4764,4764,4764,4764,4764,4.0,80.0,Không,Nhà trong hẻm,Không có,8.94427190999916,8.94427190999916,3,16.0677248,108.2327619, Nguyễn Công Trứ,An Hải Đông,sơn trà,1.61296111140008,2.4294737492691536,3.4238388589037205
4765,4765,4765,4765,4765,4765,3.45,75.0,Không,Nhà trong hẻm,Không có,8.660254037844387,8.660254037844387,2,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,3.590396775719954,2.1034768895415463,2.7550454397411714
