Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
100 m²,15 tỷ,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0657285,108.1991939,5 m,33 m,Bắc,Tây - Bắc,4 tầng
198 m²,110 tỷ,36 phòng,37 phòng,Sổ đỏ/ Sổ hồng.,,16.0830561822763,108.247569131668,10 m,15 m,Đông - Bắc,,
108 m²,"18,5 tỷ",,,,,16.088382720947266,108.22888946533203,,,,,
63 m²,"3,95 tỷ",2 phòng,2 phòng,,,16.0619106292725,108.237907409668,,,,,
100 m²,"2,7 tỷ",,,,,15.9785431,108.2620534,,,Nam,,
600 m²,44 tỷ,,,,,15.99256078805,108.269288154252,20 m,,Đông,,
157 m²,"5,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,"7,5 m",,Bắc,,
100 m²,"3,1 tỷ",,,,,15.991097450256348,108.26021575927734,,"7,5 m",Nam,,
150 m²,"3,95 tỷ",,,,,15.9823844,108.272288,,"7,5 m",Đông,,
4.200 m²,"2,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0555137965576,108.031951923956,70 m,5 m,Đông,,
370 m²,28 tỷ,8 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0142624703615,108.21085293805,14 m,6 m,Đông - Nam,Đông - Nam,3 tầng
214 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,15.9876038573273,108.213680850262,12 m,10 m,Đông,,
210 m²,Thỏa thuận,9 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0604647744122,108.216568762479,,,,,5 tầng
42 m²,"4,85 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0467593,108.2424428,"4,3 m",,,,1 tầng
97 m²,"15,9 tỷ",9 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.08620875534,108.244895632217,,"7,5 m",,,6 tầng
100 m²,"10,5 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,5 m,"7,5 m",,,4 tầng
100 m²,"6,5 tỷ",12 phòng,12 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0620592,108.234079,"4,73 m",,,,5 tầng
100 m²,13 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0503101,108.2152047,6 m,,,,3 tầng
110 m²,"5,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0483097,108.1813566,,"15,5 m",,,2 tầng
100 m²,"5,2 tỷ",9 phòng,9 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0515136,108.2454557,,5 m,,,3 tầng
200 m²,35 tỷ,,,Sổ hồng,,16.0671719,108.2443389,9 m,23 m,Đông,,
216 m²,"12,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0796463670116,108.16151364678,9 m,15 m,Tây - Nam,,
300 m²,300 triệu/m²,,,Sổ Hồng.,,16.064449310302734,108.23332214355469,12 m,"7,5 m",Đông,,
250 m²,"31,25 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0644493103027,108.233322143555,10 m,"7,5 m",Tây - Bắc,,
130 m²,"16,9 tỷ",4 phòng,,,,16.0502260708108,108.235398658796,8 m,,,,3 tầng
100 m²,"7,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0793713075604,108.233402861541,,,,,
103 m²,"3,03 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9986852878795,108.211313367952,6 m,"5,5 m",Tây,,
"60,9 m²","5,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0496208,108.240249,4 m,"5,5 m",Đông - Nam,,
420 m²,24 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0598874635085,108.230564654038,15 m,30 m,,,
111 m²,"18,85 tỷ",15 phòng,15 phòng,,,16.0505335455883,108.236161566162,5 m,10 m,,,6 tầng
70 m²,13 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0515136,108.2454557,5 m,"10,5 m",Nam,Nam,3 tầng
96 m²,"5,8 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,16.088382720947266,108.22888946533203,,,,,
108 m²,"16,67 tỷ",5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,6 m,155 m,Đông,Đông,3 tầng
73 m²,"6,2 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0384001448471,108.219053956342,"4,5 m","5,5 m",,,4 tầng
50 m²,"3,11 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,,16.088382720947266,108.22888946533203,,,,,
"70,8 m²","5,39 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.059795,108.23048,,,,,
111 m²,"18,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.050781,108.2329,5 m,,,,6 tầng
"78,5 m²","1,95 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0263873638423,108.187836397516,"5,15 m",,,,
78 m²,"4,3 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0523797441698,108.218125344195,4 m,4 m,,,3 tầng
280 m²,24 tỷ,,,,,16.0693795279012,108.228779952638,,,,,
"69,1 m²","5,17 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.059795379638672,108.23047637939453,,,,,
"99,6 m²","8,17 tỷ",3 phòng,2 phòng,,,16.05078125,108.23290252685547,,,,,
300 m²,21 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0299034118652,108.240165710449,15 m,"7,5 m",Đông - Bắc,Đông - Bắc,2 tầng
150 m²,"7,99 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0582595739104,108.239787456081,"5,6 m","5,5 m",,,
172 m²,25 tỷ,30 phòng,30 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0678321779472,108.241164166671,10 m,5 m,Đông,Đông,6 tầng
68 m²,"6,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0473315254193,108.242182865062,"4,7 m",,,,2 tầng
105 m²,8 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0479053299806,108.238151568596,,,,,3 tầng
52 m²,"5,5 tỷ",3 phòng,,Sổ đỏ/ Sổ hồng,,16.0468173423235,108.241994079221,5 m,5 m,,,3 tầng
85 m²,"9,3 tỷ",5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0745182990964,108.240939320229,5 m,"7,5 m",,,3 tầng
160 m²,14 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0852307,108.2442648,7 m,,,,2 tầng
420 m²,52 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0792406,108.2149453,20 m,33 m,,,
100 m²,Thỏa thuận,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.9988863504926,108.22359032484,,"7,5 m",Tây - Bắc,,3 tầng
78 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0890197753906,108.228302001953,,,,,
180 m²,41 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0490679213934,108.247591553891,10 m,75 m,Đông - Bắc,,
"162,5 m²","6,85 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0648494294453,108.206647926042,"10,2 m","2,5 m",Bắc,,1 tầng
100 m²,"3,1 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9954871013256,108.200346285031,5 m,"7,5 m",Bắc,,
75 m²,40 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,16.089019775390625,108.22830200195312,,,Nam,Nam,
100 m²,"2,75 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9816638647272,108.195894719941,5 m,"7,5 m",Đông,,
48 m²,"2,85 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0560076287937,108.23236579506,6 m,4 m,,,
"95,6 m²","3,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0834729428273,108.161112334112,,"5,5 m",Đông - Bắc,,1 tầng
99 m²,6 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.05078125,108.232902526855,,,,,
69 m²,15 tỷ,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0772091,108.2195612,"4,8 m",15 m,,,5 tầng
182 m²,26 tỷ,18 phòng,19 phòng,,Đầy đủ nội thất.,16.0535926,108.2450331,9 m,"5,5 m",,,6 tầng
125 m²,22 tỷ,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0650743,108.221753,"4,7 m","10,5 m",Bắc,,4 tầng
144 m²,17 tỷ,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0432963,108.2442865,9 m,"10,5 m",Đông - Nam,Đông - Nam,3 tầng
120 m²,"8,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.030044,108.225484,8 m,"7,5 m",Bắc,Bắc,3 tầng
"92,5 m²","6,8 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0246078,108.2143099,5 m,"10,5 m",Đông - Nam,Tây - Bắc,3 tầng
100 m²,"3,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9845393,108.211306,5 m,"10,5 m",Đông,,
80 m²,"2,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9847853,108.26974,5 m,"5,5 m",Bắc,,
100 m²,"4,25 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.007712,108.2143402,5 m,"5,5 m",Đông - Nam,Đông - Nam,2 tầng
90 m²,"4,1 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,15.983246803283691,108.25209045410156,6 m,"9,5 m",Tây,Tây,
108 m²,5 tỷ,,,,,15.983246803283691,108.25209045410156,6 m,,Tây,,
90 m²,"3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,6 m,"7,5 m",Bắc,,
"81,3 m²","5,9 tỷ",2 phòng,,,,16.103662490844727,108.13776397705078,,,,,
330 m²,43 triệu/m²,,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,15 m,,Nam,,
140 m²,Thỏa thuận,,,,,16.0940981,108.0997439,,,,,
140 m²,"1,65 tỷ",,,,,16.0963618,108.095683,,"5,5 m",Tây - Nam,,
113 m²,"2,32 tỷ",,,,,16.0935726165771,108.12629699707,,"5,5 m",,,
134 m²,"1,77 tỷ",,,Có sổ.,,16.0940981,108.0997439,,"5,5 m",Tây - Bắc,,
115 m²,"1,27 tỷ",,,,,16.0431152,108.0712054,,,Đông - Nam,,
100 m²,"1,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0963618,108.095683,,,Đông - Nam,,
68 m²,"3,25 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.05614471435547,108.23332214355469,,,,,
125 m²,"3,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0982756,108.1331789,,,Tây - Nam,,
115 m²,"1,27 tỷ",,,,,16.0431152,108.0712054,,,Đông - Nam,,
100 m²,"1,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0963618,108.095683,,,Đông - Nam,,
68 m²,"3,25 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.05614471435547,108.23332214355469,,,,,
125 m²,"3,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0982756,108.1331789,,,Tây - Nam,,
100 m²,11 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0644493103027,108.233322143555,5 m,"7,5 m",,Tây,3 tầng
155 m²,30 tỷ,,,,,16.0726239,108.2430032,21 m,"10,5 m",,,3 tầng
110 m²,"3,15 tỷ",,,Sổ đỏ/ Sổ hồng,,16.009442277078325,108.24227884411812,,,,,
116 m²,12 tỷ,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0503945680936,108.215230892561,"6,7 m",,Đông - Nam,Đông - Nam,3 tầng
52 m²,"5,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0467593,108.2424428,5 m,,,,3 tầng
68 m²,15 tỷ,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0492692,108.2452494,,,,,7 tầng
81 m²,"10,2 tỷ",,,,,16.0498322643729,108.245631299586,,,,,
100 m²,"3,1 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9995154446882,108.223557556852,,,,,
100 m²,"26,8 tỷ",,,,,16.0670676194599,108.223583241129,,,,,6 tầng
82 m²,13 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.047816447855,108.246800598176,8 m,7 m,,,3 tầng
"69,6 m²","3,78 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.07603,108.244514,,,Tây,Đông,
90 m²,4 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0522648843194,108.171107615774,6 m,8 m,,,3 tầng
"59,6 m²","1,54 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bảna,16.09237289428711,108.1265869140625,,,Đông - Nam,Đông - Nam,
77 m²,"3,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,8 m,10 m,Đông - Bắc,Đông - Bắc,
60 m²,"1,09 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0923728942871,108.126586914063,,,Tây - Nam,Đông - Bắc,
77 m²,"3,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,8 m,10 m,Đông - Bắc,Đông - Bắc,
60 m²,"1,09 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0923728942871,108.126586914063,,,Tây - Nam,Đông - Bắc,
65 m²,4 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06861686706543,108.24445343017578,,,Nam,Bắc,
120 m²,"7,8 tỷ",4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0417366099332,108.218155551381,,,,,4 tầng
240 m²,43 triệu/m²,,,,,15.9832468032837,108.252090454102,10 m,34 m,Bắc,,
90 m²,"3,5 tỷ",3 phòng,2 phòng,,,21.0163377,105.7840464,6 m,"5,5 m",Đông - Bắc,Đông - Bắc,2 tầng
60 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.076030731201172,108.24451446533203,,,,,
63 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.076030731201172,108.24451446533203,,,,,
289 m²,86 tỷ,15 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1031697640228,108.281906565058,10 m,20 m,,,5 tầng
55 m²,"2,9 tỷ",2 phòng,1 phòng,,,16.0883827209473,108.228889465332,,,,,
150 m²,"1,78 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0913692721844,108.076723928923,5 m,"5,5 m",Đông - Bắc,,
100 m²,"3,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.014101731598824,108.240511495883,5 m,"7,5 m",Tây - Nam,,
59 m²,"1,49 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Nam,,
51 m²,5 tỷ,1 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,Bắc,,
71 m²,"7,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,Nam,Đông - Bắc,
72 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.05558967590332,108.22355651855469,,,Đông - Nam,,
135 m²,Thỏa thuận,,,,,16.0726370965837,108.242619962241,,,,,
80 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0297919773409,108.220404616746,,,,,
100 m²,"4,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0563363528289,108.166131333162,5 m,"7,5 m",Đông - Bắc,,
50 m²,"1,39 tỷ",2 phòng,1 phòng,,,16.1000142932277,108.135443642928,,,Đông - Nam,,
"123,3 m²","1,98 tỷ",2 phòng,1 phòng,,,16.0940981,108.0997439,,,Đông - Nam,,
120 m²,"3,45 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0601138,108.1881975,"5,5 m","2,5 m",Đông - Nam,,
210 m²,4 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0753376,108.126968,6 m,"7,5 m",Đông - Bắc,,
125 m²,Thỏa thuận,,,,,16.106407165527344,108.10873413085938,,,Tây - Bắc,,
125 m²,"2,55 tỷ",,,,,16.106407165527344,108.10873413085938,,"10,5 m",Tây - Bắc,,
175 m²,Thỏa thuận,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.075698448729,108.127149809149,7 m,"3,5 m",Bắc,,1 tầng
150 m²,"1,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0913681887697,108.076737518803,5 m,"5,5 m",Đông - Bắc,,
108 m²,"4,89 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9779966711279,108.257636728952,,"9,5 m",Đông,,2 tầng
36 m²,"2,98 tỷ",5 phòng,3 phòng,,,16.0727775,108.180902,"7,45 m",5 m,Đông - Nam,Đông - Nam,3 tầng
51 m²,"3,8 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0889980205338,108.2415046531,,,,,3 tầng
60 m²,"9,8 tỷ",,,,,16.0476897,108.2466488,5 m,"5,5 m",,,4 tầng
105 m²,"3,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9963656064787,108.242690501592,,,Tây - Bắc,,
100 m²,"4,35 tỷ",,,,,16.0198098,108.2287151,,78 m,Đông - Nam,,
128 m²,"4,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,,"7,5 m",Tây - Nam,,
110 m²,"7,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0273936,108.2431761,,"10,5 m",,,3 tầng
60 m²,"5,75 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0480461,108.2426541,,,,,3 tầng
144 m²,"3,05 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9832468032837,108.252090454102,6 m,"7,5 m",Nam,,
60 m²,"5,75 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0480461,108.2426541,,,,,3 tầng
144 m²,"3,05 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9832468032837,108.252090454102,6 m,"7,5 m",Nam,,
90 m²,6 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.063694,108.2182666,5 m,5 m,,,3 tầng
234 m²,52 tỷ,16 phòng,16 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0699536957891,108.243287978141,"11,7 m",,,,6 tầng
200 m²,78 tỷ,21 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0671719,108.2443389,9 m,,,,10 tầng
264 m²,18 tỷ,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,11 m,,,,6 tầng
90 m²,"6,8 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0563678,108.2414295,"3,7 m",7 m,,,2 tầng
60 m²,"6,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0783341392075,108.236459969098,5 m,"10,5 m",,,2 tầng
150 m²,"15,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0783341392075,108.236459969098,10 m,,,,
80 m²,"6,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0820721,108.2442521,5 m,"5,5 m",,,
160 m²,"21,3 tỷ",21 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.076205,108.2419864,,,,,7 tầng
75 m²,"3,8 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0742357,108.1797993,5 m,"3,5 m",,,2 tầng
100 m²,"11,5 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.062282,108.219718,,,,,4 tầng
95 m²,25 tỷ,11 phòng,11 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.049333,108.2483028,5 m,,,,8 tầng
70 m²,"4,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.029903411865234,108.24016571044922,"5,5 m",,,,3 tầng
60 m²,7 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06505,108.2158955,6 m,"7,5 m",,,3 tầng
156 m²,"10,5 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0579914,108.2388428,5 m,,,,3 tầng
100 m²,15 tỷ,17 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0705975,108.2013051,5 m,"10,5 m",,,6 tầng
90 m²,"12,3 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0689254,108.237559,"5,3 m",,,,7 tầng
95 m²,25 tỷ,11 phòng,11 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.049333,108.2483028,5 m,,,,8 tầng
70 m²,"4,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.029903411865234,108.24016571044922,"5,5 m",,,,3 tầng
60 m²,7 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06505,108.2158955,6 m,"7,5 m",,,3 tầng
156 m²,"10,5 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0579914,108.2388428,5 m,,,,3 tầng
100 m²,15 tỷ,17 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0705975,108.2013051,5 m,"10,5 m",,,6 tầng
90 m²,"12,3 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0689254,108.237559,"5,3 m",,,,7 tầng
130 m²,42 tỷ,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0548083,108.2451224,8 m,,,,11 tầng
110 m²,"25,5 tỷ",22 phòng,22 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0726239,108.2430032,5 m,15 m,,,8 tầng
60 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0490056,108.2414715,4 m,"5,5 m",Tây,,
110 m²,15 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0430209,108.2215375,6 m,10 m,,,3 tầng
"92,5 m²",8 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0762748227498,108.244531340273,5 m,,Nam,,
100 m²,"3,7 tỷ",4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0822515,108.2471044,5 m,,,,2 tầng
90 m²,13 tỷ,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0689254,108.237559,6 m,,,,7 tầng
100 m²,"13,9 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0599418,108.239893,5 m,,,,5 tầng
460 m²,"18,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0274185380024,108.247121079192,11 m,,,,3 tầng
100 m²,"15,1 tỷ",17 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0703733426676,108.18457386998,5 m,"10,5 m",,,6 tầng
127 m²,"28,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0706714,108.2367794,5 m,,,,
73 m²,"3,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0252846,108.2474858,"4,3 m",,,,3 tầng
85 m²,"6,5 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0300708741803,108.220528217156,5 m,"5,5 m",,,3 tầng
130 m²,42 tỷ,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0548083,108.2451224,8 m,,,,11 tầng
110 m²,"25,5 tỷ",22 phòng,22 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0726239,108.2430032,5 m,15 m,,,8 tầng
60 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0490056,108.2414715,4 m,"5,5 m",Tây,,
110 m²,15 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0430209,108.2215375,6 m,10 m,,,3 tầng
"92,5 m²",8 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0762748227498,108.244531340273,5 m,,Nam,,
100 m²,"3,7 tỷ",4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0822515,108.2471044,5 m,,,,2 tầng
90 m²,13 tỷ,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0689254,108.237559,6 m,,,,7 tầng
100 m²,"13,9 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0599418,108.239893,5 m,,,,5 tầng
460 m²,"18,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0274185380024,108.247121079192,11 m,,,,3 tầng
100 m²,"15,1 tỷ",17 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0703733426676,108.18457386998,5 m,"10,5 m",,,6 tầng
127 m²,"28,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0706714,108.2367794,5 m,,,,
73 m²,"3,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0252846,108.2474858,"4,3 m",,,,3 tầng
85 m²,"6,5 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0300708741803,108.220528217156,5 m,"5,5 m",,,3 tầng
130 m²,Thỏa thuận,,,,,16.047964208458,108.238022481283,,,,,
90 m²,"12,7 tỷ",15 phòng,16 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0141589,108.2581179,5 m,,,,6 tầng
149 m²,"11,3 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0421322355735,108.211573129796,9 m,,,,3 tầng
100 m²,"26,6 tỷ",21 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0558376,108.2449005,5 m,,,,8 tầng
3.738 m²,42 tỷ,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1292639719952,108.2787810516,46 m,,,,
