Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng ban công
150 m²,"10,5 tỷ",,,,,,,16.0603014,108.2362951,,"7,5 m",
"99,3 m²",Thỏa thuận,Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0699615478516,108.245346069336,,,Nam
120 m²,990 triệu,,,,,Sổ đỏ/ Sổ hồng,,15.9523241770842,108.101452272396,,,
253 m²,980 triệu,,,,,Sổ đỏ/ Sổ hồng,,15.9462760415676,108.142054661893,,,
150 m²,"13,5 tỷ",,,,,,,16.0356902334319,108.230745989106,6 m,"7,5 m",
187 m²,"2,6 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,15.960873,108.1398327,8 m,,
1.000 m²,485 triệu,,,,,Sổ đỏ/ Sổ hồng.,,15.9862526340057,108.126501186262,,5 m,
2.700 m²,"3,8 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,15.9614606000736,108.120596989774,,"7,5 m",
510 m²,"1,35 tỷ",,,,,Sổ đỏ/ Sổ hồng,,15.9862526340057,108.126501186262,,5 m,
173 m²,785 triệu,,,,,Sổ đỏ/ Sổ hồng,,15.9591337788953,108.136702136225,,4 m,
120 m²,"3,45 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0005263,108.2207161,5 m,"7,5 m",
150 m²,760 triệu,,,,,Sổ đỏ/ Sổ hồng.,,16.0182023581597,108.115392694818,"6,6 m",5 m,
215 m²,13 tỷ,Tây,,,,Hợp đồng mua bán.,,15.9927078,108.2075372,10 m,15 m,
224 m²,"10,5 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0124630514122,108.258108379787,9 m,"7,5 m",
80 m²,"3,05 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9843943,108.2699594,5 m,"7,5 m",
100 m²,"2,8 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,5 m,"5,5 m",
160 m²,18 tỷ,Nam,,,,Sổ đỏ/ Sổ hồng,,16.08336,108.2456593,10 m,"11,5 m",
110 m²,"5,3 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0729827880859,108.1611328125,"5,5 m","7,5 m",
100 m²,"8,8 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0141589,108.2581179,5 m,"15,5 m",
210 m²,10 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.072982788085938,108.1611328125,10 m,"7,5 m",
100 m²,"2,8 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,5 m,"5,5 m",
100 m²,"4,85 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0729827880859,108.1611328125,5 m,"7,5 m",
90 m²,"3,9 tỷ",Bắc,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,15.9861233,108.2688832,5 m,"7,5 m",Bắc
250 m²,6 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,15.9803172,108.2513425,10 m,"5,5 m",
160 m²,"6,05 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9847853,108.26974,10 m,"5,5 m",
100 m²,"4,5 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0729827880859,108.1611328125,5 m,"7,5 m",
"156,5 m²","4,1 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,5 m,"7,5 m",
200 m²,"7,8 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,16.0147264,108.2519791,8 m,"10,5 m",
84 m²,3 tỷ,Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9965830580162,108.267119310693,5 m,"5,5 m",
112 m²,"8,8 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0144125274276,108.257909428193,5 m,"10,5 m",
112 m²,"8,8 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0144125274276,108.257909428193,5 m,"10,5 m",
90 m²,"4,3 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0591364,108.2400425,5 m,4 m,
100 m²,6 tỷ,,,,,Sổ đỏ/ Sổ hồng.,,16.0414991882411,108.24518572624,6 m,6 m,
100 m²,"4,6 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0710927076877,108.161826611438,5 m,"7,5 m",
100 m²,"7,5 tỷ",Đông,,,,Đã có sổ hồng.,,15.9926316,108.269373,5 m,30 m,
150 m²,"4,2 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,"7,5 m","7,5 m",
150 m²,"4,55 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,"7,5 m","7,5 m",
126 m²,"5,8 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,"6,3 m","7,5 m",
150 m²,"4,9 tỷ",Đông - Bắc,,,,,,15.9910974502563,108.260215759277,"7,5 m","10,5 m",
100 m²,"2,82 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9872777583043,108.236148211905,5 m,"7,5 m",
194 m²,"10,2 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0980885,108.233485,10 m,"10,5 m",
115 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0170423,108.2307951,5 m,"7,5 m",
100 m²,"4,55 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0019983,108.2199588,5 m,10 m,
"249,3 m²","10,7 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0135532354899,108.216570897345,"12,02 m",,
100 m²,"4,75 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0271250068615,108.243290764103,5 m,"11,5 m",
"227,4 m²",75 triệu/m²,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0375349264031,108.244238631056,10 m,"7,5 m",
110 m²,"7,9 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0475590094176,108.246877771323,"5,2 m",7 m,
110 m²,10 tỷ,,,,,Sổ đỏ/ Sổ hồng.,,16.055098195896,108.241464986185,"5,2 m",7 m,
152 m²,15 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0545296006181,108.241955273557,"6,5 m",8 m,
230 m²,16 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0590946621924,108.240126166066,8 m,"7,5 m",
375 m²,6 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0489343657247,108.148576047162,15 m,,
65 m²,"3,25 tỷ",,2 tầng,3 phòng,,Sổ đỏ/ Sổ hồng.,,21.0289486097874,105.852447225903,,,
100 m²,Thỏa thuận,,1 tầng,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0497323352416,108.240743971589,"8,4 m",4 m,
125 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0270707170823,108.243026890064,,"11,5 m",
70 m²,5 tỷ,,1 tầng,2 phòng,1 phòng,,,16.0473777265081,108.241102630545,5 m,"5,5 m",
428 m²,Thỏa thuận,,2 tầng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0261115225849,108.24913504429,,,
46 m²,"3,05 tỷ",Đông - Nam,4 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0722131,108.2072409,4 m,3 m,Đông - Nam
"123,5 m²","6,2 tỷ",Đông - Nam,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0695743,108.1775803,"7,1 m","7,5 m",Đông - Nam
100 m²,"15,8 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0448322,108.2163965,5 m,"10,5 m",
71 m²,"11,99 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0346069,108.2184585,5 m,"10,5 m",
100 m²,"2,2 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9870817917461,108.235965187732,5 m,"5,5 m",
312 m²,"13,5 tỷ",,,,,,,16.0802667765163,108.163489137847,15 m,,
100 m²,"2,75 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,,,,"5,5 m",
221 m²,50 triệu/m²,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.067837522901,108.235766990149,9 m,6 m,
103 m²,"7,3 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,16.0377670051856,108.243896493,6 m,"7,5 m",
250 m²,"8,1 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0136632684263,108.23862691604,10 m,"7,5 m",
100 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9990962000713,108.22375450882,,,
"92,5 m²","3,8 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0092112458334,108.217192559669,5 m,,
300 m²,"16,8 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0058777090658,108.198831795889,15 m,"10,5 m",
260 m²,30 triệu/m²,Đông - Bắc,,,,,,16.0103170745624,108.235154668209,10 m,"7,5 m",
100 m²,"1,79 tỷ",,,,,,,16.0131361111954,108.197765816928,5 m,4 m,
267 m²,140 triệu/m²,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0467215925635,108.247981627539,12 m,"10,5 m",
100 m²,"4,35 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.012568772696,108.219161019471,,,
100 m²,"3,9 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.002042230008,108.219957169848,5 m,,
72 m²,"1,65 tỷ",,,2 phòng,1 phòng,,,16.0859763033011,108.144538094473,,3 m,
210 m²,23 tỷ,Nam,,,,Sổ đỏ/ Sổ hồng,,16.0781714211217,108.236328516154,10 m,"7,5 m",
81 m²,20 tỷ,,8 tầng,14 phòng,,Sổ đỏ/ Sổ hồng,,16.0496717491431,108.245750054474,,,
180 m²,60 tỷ,,,,,,,16.06877,108.2412451,,,
147 m²,Thỏa thuận,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.1035209067215,108.254697049492,,"5,5 m",
61 m²,"4,85 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.06191062927246,108.23790740966797,,,
131 m²,"20,5 tỷ",,8 tầng,18 phòng,20 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,5 m,,
75 m²,"5,5 tỷ",,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0776189,108.1723428,5 m,"5,5 m",
74 m²,"5,15 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0703733426676,108.18457386998,"4,5 m",,
94 m²,"2,35 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.062366485595703,108.21044158935547,,,
180 m²,"20,5 tỷ",,5 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồnga,Đầy đủ.,15.9991428431472,108.223789126626,,,
55 m²,"3,1 tỷ",Bắc,,1 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ.,16.0879993438721,108.220932006836,,,Bắc
100 m²,"4,85 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.029903411865234,108.24016571044922,5 m,"10,5 m",
95 m²,14 tỷ,Đông - Bắc,3 tầng,6 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0546684,108.2344213,"7,5 m","15,5 m",Đông - Bắc
"107,8 m²","10,5 tỷ",Tây - Bắc,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0549632,108.241842,5 m,7 m,Tây - Bắc
43 m²,Thỏa thuận,,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06861686706543,108.24445343017578,,,
114 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.084337,108.1507418,"5,7 m",3 m,Đông - Bắc
160 m²,"23,5 tỷ",Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0798616,108.218156,"6,5 m",15 m,Đông - Nam
600 m²,180 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0644493103027,108.233322143555,24 m,"7,5 m",
100 m²,11 tỷ,Tây,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0644493103027,108.233322143555,5 m,"7,5 m",Tây
210 m²,55 tỷ,Tây - Nam,10 tầng,57 phòng,58 phòng,Sổ đỏ/ Sổ hồng,,,,10 m,"7,5 m",Tây - Nam
76 m²,"1,25 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.100002,108.1354234,5 m,"2,5 m",Đông - Nam
100 m²,"17,5 tỷ",Đông,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0597982,108.2304737,5 m,15 m,Đông
150 m²,"9,3 tỷ",,,,,,,16.0483438100875,108.238168990946,"8,2 m","5,5 m",
540 m²,85 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng.,,16.0493985,108.2208107,,20 m,
300 m²,"42,5 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0755114,108.2423258,12 m,"7,5 m",
114 m²,24 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0726239,108.2430032,5 m,"10,5 m",
118 m²,"16,5 tỷ",Nam,4 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0392256546184,108.218044323895,,"10,5 m",Nam
55 m²,970 triệu,,,2 phòng,2 phòng,,Full nội thất.,16.077058792114258,108.1369400024414,,,
76 m²,"4,3 tỷ",,3 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0689095675252,108.209749486446,"4,12 m",3 m,
120 m²,"17,9 tỷ",,2 tầng,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0477285048648,108.246466648014,6 m,,
50 m²,"1,65 tỷ",,,1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,16.05316925048828,108.24815368652344,,,
70 m²,"1,67 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9944866901568,108.238794217637,"5,5 m",,
110 m²,"14,5 tỷ",Đông - Bắc,5 tầng,7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.049196415918,108.244993802688,5 m,"7,5 m",Đông - Bắc
100 m²,"7,5 tỷ",Đông - Bắc,3 tầng,3 phòng,3 phòng,,Full nội thất ngoại nhập.,16.0305788463836,108.239890416823,,"7,5 m",
105 m²,"17,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0511387299812,108.244122726357,7 m,"7,5 m",
158 m²,"13,79 tỷ",,,4 phòng,,Sổ đỏ/ Sổ hồng.,,16.0526098240165,108.239718787741,,"5,5 m",
750 m²,105 triệu/m²,Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0712663182978,108.231296755192,20 m,30 m,Đông - Nam
400 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.064449310302734,108.23332214355469,15 m,,
85 m²,"6,2 tỷ",,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,- Full nội thất chỉ xách vali vào ở.,16.0679989439971,108.172363004917,5 m,"5,5 m",
100 m²,"2,45 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9754213532317,108.213020898061,5 m,"5,5 m",
300 m²,55 triệu/m²,,,,,Sổ đỏ/ Sổ hồng,,15.9990783586421,108.223807371051,15 m,"7,5 m",
120 m²,"11,2 tỷ",Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0921192169189,108.225578308105,6 m,"10,5 m",Đông - Nam
"82,5 m²","3,8 tỷ",,,2 phòng,2 phòng,,Cơ bản.,16.0388774871826,108.247406005859,,,
154 m²,"4,2 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9880905914499,108.212595070342,8 m,"5,5 m",
38 m²,"1,55 tỷ",Tây - Nam,,1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,16.0710315704346,108.229881286621,,,Nam
143 m²,44 tỷ,,8 tầng,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0509709,108.2453006,14 m,"7,5 m",
954 m²,130 tỷ,,,,,Sổ đỏ/ Sổ hồng.,,16.0503101,108.2152047,15 m,"10,5 m",
120 m²,"10,9 tỷ",Đông - Nam,3 tầng,11 phòng,12 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0309981302515,108.216422114053,18 m,"7,5 m",Đông - Nam
62 m²,Thỏa thuận,Nam,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0760307312012,108.244514465332,,,Đông
125 m²,26 tỷ,,5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0792150576767,108.215255023588,5 m,,
105 m²,"4,5 tỷ",,2 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.048129246206,108.147154056852,5 m,"10,5 m",Đông - Bắc
89 m²,5 tỷ,Đông - Nam,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0668429,108.1800722,"4,5 m",8 m,Đông - Nam
"106,3 m²",Thỏa thuận,Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.08902,108.2283,,,Đông - Nam
155 m²,"10,8 tỷ",,3 tầng,,,Sổ đỏ,,16.0982827818291,108.233074675198,8 m,,
68 m²,"5,6 tỷ",,3 tầng,,,Sổ đỏ/ Sổ hồng,,16.0199582092153,108.204873855614,6 m,,
89 m²,5 tỷ,Đông - Nam,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0668429,108.1800722,"4,5 m",8 m,Đông - Nam
"106,3 m²",Thỏa thuận,Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.08902,108.2283,,,Đông - Nam
155 m²,"10,8 tỷ",,3 tầng,,,Sổ đỏ,,16.0982827818291,108.233074675198,8 m,,
68 m²,"5,6 tỷ",,3 tầng,,,Sổ đỏ/ Sổ hồng,,16.0199582092153,108.204873855614,6 m,,
300 m²,"16,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.017343521118164,108.24102783203125,,,
108 m²,"19,5 tỷ",,3 tầng,,,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,
120 m²,"11,9 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.033109664916992,108.22423553466797,,30 m,Tây - Bắc
537 m²,Thỏa thuận,Tây - Bắc,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.992631912231445,108.26937103271484,,30 m,Đông - Nam
105 m²,"3,7 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0153598,108.1963668,5 m,"7,5 m",
"45,5 m²",Thỏa thuận,Tây,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Tây
"105,5 m²",Thỏa thuận,Đông,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông
"77,5 m²","3,45 tỷ",Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
"82,5 m²",49 triệu/m²,Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
180 m²,"12,94 tỷ",Đông - Nam,,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
"82,5 m²",59 triệu/m²,Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Bắc
537 m²,"18,5 tỷ",Đông - Nam,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.992631912231445,108.26937103271484,6 m,6 m,Đông - Nam
"64,3 m²",Thỏa thuận,Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0890197753906,108.228302001953,,,Tây
"45,4 m²",Thỏa thuận,Tây - Bắc,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Đông - Nam
45 m²,Thỏa thuận,Tây - Bắc,,1 phòng,1 phòng,,Đầy đủ.,16.0890197753906,108.228302001953,,,Tây - Bắc
45 m²,Thỏa thuận,Tây - Bắc,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0890197753906,108.228302001953,,,Tây - Bắc
106 m²,Thỏa thuận,Tây,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Tây
"45,4 m²",Thỏa thuận,Đông - Nam,,1 phòng,1 phòng,,Đầy đủ,16.1001110076904,108.228858947754,,,Tây - Bắc
537 m²,Thỏa thuận,Tây - Bắc,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.992631912231445,108.26937103271484,,30 m,Đông - Nam
105 m²,"3,7 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0153598,108.1963668,5 m,"7,5 m",
"45,5 m²",Thỏa thuận,Tây,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Tây
"105,5 m²",Thỏa thuận,Đông,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông
"77,5 m²","3,45 tỷ",Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
"82,5 m²",49 triệu/m²,Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
"82,5 m²",59 triệu/m²,Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Bắc
"64,3 m²",Thỏa thuận,Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0890197753906,108.228302001953,,,Tây
72 m²,14 tỷ,Tây,7 tầng,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0558778992526,108.231990439856,"4,5 m",5 m,Tây
Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
55 m²,"3,2 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,,,
100 m²,"10,8 tỷ",,,,,16.0199230241596,108.228474703197,,,Tây - Nam,,
100 m²,Thỏa thuận,,,,,16.0727001262478,108.24294728998,5 m,15 m,,,
"127,7 m²",6 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.1087706118184,108.130127968791,5 m,45 m,Đông - Nam,,
5.000 m²,Thỏa thuận,,,Đang chờ sổ,,15.9609806,108.2892688,180 m,33 m,Đông - Bắc,,
72 m²,"12,9 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0515086526581,108.245776000305,,,,,
169 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0635558228886,108.157372927642,"6,1 m",33 m,Đông - Bắc,Đông - Bắc,3 tầng
165 m²,Thỏa thuận,12 phòng,,,,16.0206624,108.1968488,,,,,3 tầng
1.325 m²,Thỏa thuận,,,,,16.0432852,108.2101037,,,,,
360 m²,45 triệu/m²,,,,,16.0994167327881,108.225479125977,,,Tây - Bắc,,
165 m²,26 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0613352,108.211804,12 m,,Tây,,
300 m²,Thỏa thuận,,,,,16.0792406,108.2149453,12 m,,Tây,,
"156,7 m²",Thỏa thuận,,,,,16.0653748,108.2224197,,,Tây,,
"58,6 m²","3,47 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất,16.088382720947266,108.22888946533203,,,Tây,Đông,
165 m²,26 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0509309729399,108.245263493674,9 m,"7,5 m",Tây - Nam,,
210 m²,21 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0699536957891,108.243287978141,10 m,"7,5 m",Đông - Nam,,
"45,5 m²",Thỏa thuận,1 phòng,1 phòng,,Đầy đủ.,16.1001110076904,108.228858947754,,,Đông - Nam,Đông - Nam,
75 m²,"4,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0865629,108.2458865,5 m,"5,5 m",Tây,,
90 m²,"7,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0769587,108.2435538,5 m,"5,5 m",Nam,,
240 m²,24 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0799462,108.2458187,12 m,"7,5 m",Đông - Nam,,
"473,1 m²",63 tỷ,,,,,16.0320518,108.2161198,,,,,
250 m²,Thỏa thuận,,,,,16.104507,108.2426056,"12,5 m",,Đông - Bắc,,
242 m²,135 triệu/m²,,,,,16.0879041,108.2463018,,,Đông - Nam,,
180 m²,40 triệu/m²,,,,,16.1007096,108.2295171,,"7,5 m",Đông - Nam,,
100 m²,"3,7 tỷ",,,,,16.0974959,108.2320457,,,Đông - Bắc,,
126 m²,"5,7 tỷ",3 phòng,,,,15.9872702,108.2711235,,,Đông,,2 tầng
53 m²,"4,9 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.05558967590332,108.22355651855469,,,Đông - Nam,Đông - Nam,
53 m²,"4,9 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.05558967590332,108.22355651855469,,,Đông - Nam,Đông - Nam,
100 m²,"4,25 tỷ",,,,,16.0641902076573,108.166748183757,,,,,
"294,5 m²","18,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,,,,"7,5 m",Đông - Bắc,,
"164,8 m²",Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0535651432084,108.244525474195,9 m,"7,5 m",Tây - Nam,,
125 m²,"8,7 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0171639907683,108.256722008612,5 m,33 m,Bắc,,
56 m²,"4,2 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao,16.0577201843262,108.223777770996,,,Đông,Đông,
70 m²,Thỏa thuận,2 phòng,2 phòng,Hợp đồng mua bán.,Nội thất cao cấp 5 sao,16.08799934387207,108.22093200683594,,,Đông,Đông - Nam,
